,model,dataset,n_classes_per_task,domain_inc,pretrained,task_idx,perf_metric,sim_metric,corr_value
63518,deit_base_distilled_patch16_224,tiny,20,False,True,2.0,all_cl_accs,max_prob_ratio,-0.9995770112937594
63519,deit_base_distilled_patch16_224,tiny,20,False,True,2.0,all_cl_accs,kl_div,0.326554225699655
63520,deit_base_distilled_patch16_224,tiny,20,False,True,2.0,all_fgts,prototypes_sim,-0.8958561852691254
63521,deit_base_distilled_patch16_224,tiny,20,False,True,2.0,all_fgts,entropy_ratio,0.7357775402364204
63522,deit_base_distilled_patch16_224,tiny,20,False,True,2.0,all_fgts,wass_dist,0.8641432895917777
63523,deit_base_distilled_patch16_224,tiny,20,False,True,2.0,all_fgts,subspace_overlap,-0.5875700313815074
63525,deit_base_distilled_patch16_224,tiny,20,False,True,2.0,all_fgts,trace_overlap,-0.29389531356917875
63526,deit_base_distilled_patch16_224,tiny,20,False,True,2.0,all_fgts,max_logit_ratio,0.2172697538300363
63528,deit_base_distilled_patch16_224,tiny,20,False,True,2.0,all_fgts,max_prob_ratio,0.11947878237860876
63529,deit_base_distilled_patch16_224,tiny,20,False,True,2.0,all_fgts,kl_div,0.9117244743754016
63540,deit_base_distilled_patch16_224,tiny,20,False,True,3.0,all_cl_accs,prototypes_sim,-0.9003206826524934
63541,deit_base_distilled_patch16_224,tiny,20,False,True,3.0,all_cl_accs,entropy_ratio,-0.22201977904561265
63542,deit_base_distilled_patch16_224,tiny,20,False,True,3.0,all_cl_accs,wass_dist,0.6273698034016022
63543,deit_base_distilled_patch16_224,tiny,20,False,True,3.0,all_cl_accs,subspace_overlap,0.4714582222582111
63545,deit_base_distilled_patch16_224,tiny,20,False,True,3.0,all_cl_accs,trace_overlap,0.24349601099466248
63546,deit_base_distilled_patch16_224,tiny,20,False,True,3.0,all_cl_accs,max_logit_ratio,0.6672988151537459
63548,deit_base_distilled_patch16_224,tiny,20,False,True,3.0,all_cl_accs,max_prob_ratio,0.6979087051179798
63549,deit_base_distilled_patch16_224,tiny,20,False,True,3.0,all_cl_accs,kl_div,0.5092974312872057
63550,deit_base_distilled_patch16_224,tiny,20,False,True,3.0,all_fgts,prototypes_sim,0.8733997849287002
63551,deit_base_distilled_patch16_224,tiny,20,False,True,3.0,all_fgts,entropy_ratio,0.1647651739154148
63552,deit_base_distilled_patch16_224,tiny,20,False,True,3.0,all_fgts,wass_dist,-0.6717262233407305
63553,deit_base_distilled_patch16_224,tiny,20,False,True,3.0,all_fgts,subspace_overlap,-0.4192127602925414
63555,deit_base_distilled_patch16_224,tiny,20,False,True,3.0,all_fgts,trace_overlap,-0.18650468040211576
63556,deit_base_distilled_patch16_224,tiny,20,False,True,3.0,all_fgts,max_logit_ratio,-0.6227171521925129
63558,deit_base_distilled_patch16_224,tiny,20,False,True,3.0,all_fgts,max_prob_ratio,-0.6549434230898185
63559,deit_base_distilled_patch16_224,tiny,20,False,True,3.0,all_fgts,kl_div,-0.5586305242738603
63570,deit_base_distilled_patch16_224,tiny,20,False,True,4.0,all_cl_accs,prototypes_sim,0.999991501352364
63571,deit_base_distilled_patch16_224,tiny,20,False,True,4.0,all_cl_accs,entropy_ratio,-0.5480298623063521
63572,deit_base_distilled_patch16_224,tiny,20,False,True,4.0,all_cl_accs,wass_dist,-0.9999828174687486
63573,deit_base_distilled_patch16_224,tiny,20,False,True,4.0,all_cl_accs,subspace_overlap,-0.9453974541945946
63575,deit_base_distilled_patch16_224,tiny,20,False,True,4.0,all_cl_accs,trace_overlap,-0.24452226764760748
63576,deit_base_distilled_patch16_224,tiny,20,False,True,4.0,all_cl_accs,max_logit_ratio,-0.45859868136062565
63578,deit_base_distilled_patch16_224,tiny,20,False,True,4.0,all_cl_accs,max_prob_ratio,0.004028421638345242
63579,deit_base_distilled_patch16_224,tiny,20,False,True,4.0,all_cl_accs,kl_div,-0.9211170640323684
63580,deit_base_distilled_patch16_224,tiny,20,False,True,4.0,all_fgts,prototypes_sim,-0.8749160539992916
63581,deit_base_distilled_patch16_224,tiny,20,False,True,4.0,all_fgts,entropy_ratio,0.0785150894526268
63582,deit_base_distilled_patch16_224,tiny,20,False,True,4.0,all_fgts,wass_dist,0.8740723836204739
63583,deit_base_distilled_patch16_224,tiny,20,False,True,4.0,all_fgts,subspace_overlap,0.6723662368238649
63585,deit_base_distilled_patch16_224,tiny,20,False,True,4.0,all_fgts,trace_overlap,0.6804950851798625
63586,deit_base_distilled_patch16_224,tiny,20,False,True,4.0,all_fgts,max_logit_ratio,0.8292859716795338
63588,deit_base_distilled_patch16_224,tiny,20,False,True,4.0,all_fgts,max_prob_ratio,0.4771269743164762
63589,deit_base_distilled_patch16_224,tiny,20,False,True,4.0,all_fgts,kl_div,0.6206169221733642
63960,deit_base_distilled_patch16_224,tiny,10,False,True,1.0,all_cl_accs,prototypes_sim,0.9067175101000562
63961,deit_base_distilled_patch16_224,tiny,10,False,True,1.0,all_cl_accs,entropy_ratio,-0.4906202366283553
63962,deit_base_distilled_patch16_224,tiny,10,False,True,1.0,all_cl_accs,wass_dist,0.7072114161324513
63963,deit_base_distilled_patch16_224,tiny,10,False,True,1.0,all_cl_accs,subspace_overlap,-0.7984832739826325
63965,deit_base_distilled_patch16_224,tiny,10,False,True,1.0,all_cl_accs,trace_overlap,-0.9777595281522774
63966,deit_base_distilled_patch16_224,tiny,10,False,True,1.0,all_cl_accs,max_logit_ratio,0.4251604098472951
63968,deit_base_distilled_patch16_224,tiny,10,False,True,1.0,all_cl_accs,max_prob_ratio,0.9038177968459935
63969,deit_base_distilled_patch16_224,tiny,10,False,True,1.0,all_cl_accs,kl_div,0.5637737652553533
63970,deit_base_distilled_patch16_224,tiny,10,False,True,1.0,all_fgts,prototypes_sim,-0.6466770025117654
63971,deit_base_distilled_patch16_224,tiny,10,False,True,1.0,all_fgts,entropy_ratio,0.8105063567454556
63972,deit_base_distilled_patch16_224,tiny,10,False,True,1.0,all_fgts,wass_dist,-0.34602538658714943
63973,deit_base_distilled_patch16_224,tiny,10,False,True,1.0,all_fgts,subspace_overlap,0.9772295736736712
63975,deit_base_distilled_patch16_224,tiny,10,False,True,1.0,all_fgts,trace_overlap,0.7999931062699918
63976,deit_base_distilled_patch16_224,tiny,10,False,True,1.0,all_fgts,max_logit_ratio,-0.006924363217842658
63978,deit_base_distilled_patch16_224,tiny,10,False,True,1.0,all_fgts,max_prob_ratio,-0.6414556645799406
63979,deit_base_distilled_patch16_224,tiny,10,False,True,1.0,all_fgts,kl_div,-0.16596168662444363
63990,deit_base_distilled_patch16_224,tiny,10,False,True,2.0,all_cl_accs,prototypes_sim,-0.582577260596457
63991,deit_base_distilled_patch16_224,tiny,10,False,True,2.0,all_cl_accs,entropy_ratio,-0.7312853280711589
63992,deit_base_distilled_patch16_224,tiny,10,False,True,2.0,all_cl_accs,wass_dist,0.8778995911118216
63993,deit_base_distilled_patch16_224,tiny,10,False,True,2.0,all_cl_accs,subspace_overlap,-0.9622455410025066
63995,deit_base_distilled_patch16_224,tiny,10,False,True,2.0,all_cl_accs,trace_overlap,-0.049039406142830595
63996,deit_base_distilled_patch16_224,tiny,10,False,True,2.0,all_cl_accs,max_logit_ratio,-0.8921611096822024
63998,deit_base_distilled_patch16_224,tiny,10,False,True,2.0,all_cl_accs,max_prob_ratio,-0.9907193000986915
63999,deit_base_distilled_patch16_224,tiny,10,False,True,2.0,all_cl_accs,kl_div,0.9104641406905107
64000,deit_base_distilled_patch16_224,tiny,10,False,True,2.0,all_fgts,prototypes_sim,0.8888698538983767
64001,deit_base_distilled_patch16_224,tiny,10,False,True,2.0,all_fgts,entropy_ratio,0.34029256104544764
64002,deit_base_distilled_patch16_224,tiny,10,False,True,2.0,all_fgts,wass_dist,-0.9996525468032702
64003,deit_base_distilled_patch16_224,tiny,10,False,True,2.0,all_fgts,subspace_overlap,0.980596342359088
64005,deit_base_distilled_patch16_224,tiny,10,False,True,2.0,all_fgts,trace_overlap,-0.4113342559537689
64006,deit_base_distilled_patch16_224,tiny,10,False,True,2.0,all_fgts,max_logit_ratio,0.9999908101164977
64008,deit_base_distilled_patch16_224,tiny,10,False,True,2.0,all_fgts,max_prob_ratio,0.9438729389733211
64009,deit_base_distilled_patch16_224,tiny,10,False,True,2.0,all_fgts,kl_div,-0.9989151117648503
64020,deit_base_distilled_patch16_224,tiny,10,False,True,3.0,all_cl_accs,prototypes_sim,-0.33105917102114457
64021,deit_base_distilled_patch16_224,tiny,10,False,True,3.0,all_cl_accs,entropy_ratio,-0.9524179399704215
64022,deit_base_distilled_patch16_224,tiny,10,False,True,3.0,all_cl_accs,wass_dist,0.9005748713386358
64023,deit_base_distilled_patch16_224,tiny,10,False,True,3.0,all_cl_accs,subspace_overlap,-0.8734736506270112
64025,deit_base_distilled_patch16_224,tiny,10,False,True,3.0,all_cl_accs,trace_overlap,-0.3237987615497042
64026,deit_base_distilled_patch16_224,tiny,10,False,True,3.0,all_cl_accs,max_logit_ratio,-0.9831609421494082
64028,deit_base_distilled_patch16_224,tiny,10,False,True,3.0,all_cl_accs,max_prob_ratio,-0.8878645781192236
64029,deit_base_distilled_patch16_224,tiny,10,False,True,3.0,all_cl_accs,kl_div,0.9537223549278471
64030,deit_base_distilled_patch16_224,tiny,10,False,True,3.0,all_fgts,prototypes_sim,-0.050094018043127665
64031,deit_base_distilled_patch16_224,tiny,10,False,True,3.0,all_fgts,entropy_ratio,-0.8270066335744065
64032,deit_base_distilled_patch16_224,tiny,10,False,True,3.0,all_fgts,wass_dist,0.9868428307747993
64033,deit_base_distilled_patch16_224,tiny,10,False,True,3.0,all_fgts,subspace_overlap,-0.6997025735155856
64035,deit_base_distilled_patch16_224,tiny,10,False,True,3.0,all_fgts,trace_overlap,-0.042418253300321215
64036,deit_base_distilled_patch16_224,tiny,10,False,True,3.0,all_fgts,max_logit_ratio,-0.994644898868492
64038,deit_base_distilled_patch16_224,tiny,10,False,True,3.0,all_fgts,max_prob_ratio,-0.9818523633406102
64039,deit_base_distilled_patch16_224,tiny,10,False,True,3.0,all_fgts,kl_div,0.9998361303561809
64050,deit_base_distilled_patch16_224,tiny,10,False,True,4.0,all_cl_accs,prototypes_sim,-0.9704940639258353
64051,deit_base_distilled_patch16_224,tiny,10,False,True,4.0,all_cl_accs,entropy_ratio,0.48183708332830855
64052,deit_base_distilled_patch16_224,tiny,10,False,True,4.0,all_cl_accs,wass_dist,0.8665235694219658
64053,deit_base_distilled_patch16_224,tiny,10,False,True,4.0,all_cl_accs,subspace_overlap,-0.9955530856739196
64055,deit_base_distilled_patch16_224,tiny,10,False,True,4.0,all_cl_accs,trace_overlap,-0.9495319001384903
64056,deit_base_distilled_patch16_224,tiny,10,False,True,4.0,all_cl_accs,max_logit_ratio,-0.9381110809923978
64058,deit_base_distilled_patch16_224,tiny,10,False,True,4.0,all_cl_accs,max_prob_ratio,-0.8798652821412325
64059,deit_base_distilled_patch16_224,tiny,10,False,True,4.0,all_cl_accs,kl_div,0.743960339998922
64060,deit_base_distilled_patch16_224,tiny,10,False,True,4.0,all_fgts,prototypes_sim,-0.9164358485629364
64061,deit_base_distilled_patch16_224,tiny,10,False,True,4.0,all_fgts,entropy_ratio,0.9159985600232554
64062,deit_base_distilled_patch16_224,tiny,10,False,True,4.0,all_fgts,wass_dist,0.991216423415114
64063,deit_base_distilled_patch16_224,tiny,10,False,True,4.0,all_fgts,subspace_overlap,-0.8467778452401065
64065,deit_base_distilled_patch16_224,tiny,10,False,True,4.0,all_fgts,trace_overlap,-0.9440204568636809
64066,deit_base_distilled_patch16_224,tiny,10,False,True,4.0,all_fgts,max_logit_ratio,-0.9548686852241567
64068,deit_base_distilled_patch16_224,tiny,10,False,True,4.0,all_fgts,max_prob_ratio,-0.9872237392267644
64069,deit_base_distilled_patch16_224,tiny,10,False,True,4.0,all_fgts,kl_div,0.9970692790981702
64440,deit_base_distilled_patch16_224,tiny,4,False,True,1.0,all_cl_accs,prototypes_sim,-0.7796435014425707
64441,deit_base_distilled_patch16_224,tiny,4,False,True,1.0,all_cl_accs,entropy_ratio,-0.0004306471128071049
64442,deit_base_distilled_patch16_224,tiny,4,False,True,1.0,all_cl_accs,wass_dist,0.6139452047812443
64443,deit_base_distilled_patch16_224,tiny,4,False,True,1.0,all_cl_accs,subspace_overlap,-0.9078412825455058
64445,deit_base_distilled_patch16_224,tiny,4,False,True,1.0,all_cl_accs,trace_overlap,-0.8919417446403192
64446,deit_base_distilled_patch16_224,tiny,4,False,True,1.0,all_cl_accs,max_logit_ratio,0.3339507643708261
64448,deit_base_distilled_patch16_224,tiny,4,False,True,1.0,all_cl_accs,max_prob_ratio,0.5717670594709559
64449,deit_base_distilled_patch16_224,tiny,4,False,True,1.0,all_cl_accs,kl_div,0.35086397102227695
64450,deit_base_distilled_patch16_224,tiny,4,False,True,1.0,all_fgts,prototypes_sim,0.7195729113460212
64451,deit_base_distilled_patch16_224,tiny,4,False,True,1.0,all_fgts,entropy_ratio,0.09121293379057965
64452,deit_base_distilled_patch16_224,tiny,4,False,True,1.0,all_fgts,wass_dist,-0.6830702649327146
64453,deit_base_distilled_patch16_224,tiny,4,False,True,1.0,all_fgts,subspace_overlap,0.8660254125220576
64455,deit_base_distilled_patch16_224,tiny,4,False,True,1.0,all_fgts,trace_overlap,0.8472105113543258
64456,deit_base_distilled_patch16_224,tiny,4,False,True,1.0,all_fgts,max_logit_ratio,-0.41814395499146345
64458,deit_base_distilled_patch16_224,tiny,4,False,True,1.0,all_fgts,max_prob_ratio,-0.6438867118878808
64459,deit_base_distilled_patch16_224,tiny,4,False,True,1.0,all_fgts,kl_div,-0.4344277198460212
64470,deit_base_distilled_patch16_224,tiny,4,False,True,2.0,all_cl_accs,prototypes_sim,-0.14477016063146703
64471,deit_base_distilled_patch16_224,tiny,4,False,True,2.0,all_cl_accs,entropy_ratio,-0.7908697572300526
64472,deit_base_distilled_patch16_224,tiny,4,False,True,2.0,all_cl_accs,wass_dist,-0.9193659852762213
64475,deit_base_distilled_patch16_224,tiny,4,False,True,2.0,all_cl_accs,trace_overlap,0.9998468632856967
64476,deit_base_distilled_patch16_224,tiny,4,False,True,2.0,all_cl_accs,max_logit_ratio,0.8489110331529748
64478,deit_base_distilled_patch16_224,tiny,4,False,True,2.0,all_cl_accs,max_prob_ratio,-0.03734163693092098
64479,deit_base_distilled_patch16_224,tiny,4,False,True,2.0,all_cl_accs,kl_div,-0.4700670210044948
64480,deit_base_distilled_patch16_224,tiny,4,False,True,2.0,all_fgts,prototypes_sim,-0.07868079781647107
64481,deit_base_distilled_patch16_224,tiny,4,False,True,2.0,all_fgts,entropy_ratio,-0.8297989811505049
64482,deit_base_distilled_patch16_224,tiny,4,False,True,2.0,all_fgts,wass_dist,-0.9434820689530661
64485,deit_base_distilled_patch16_224,tiny,4,False,True,2.0,all_fgts,trace_overlap,0.9964724487130995
64486,deit_base_distilled_patch16_224,tiny,4,False,True,2.0,all_fgts,max_logit_ratio,0.8821651067261322
64488,deit_base_distilled_patch16_224,tiny,4,False,True,2.0,all_fgts,max_prob_ratio,0.029164019856174953
64489,deit_base_distilled_patch16_224,tiny,4,False,True,2.0,all_fgts,kl_div,-0.5276954135550622
64500,deit_base_distilled_patch16_224,tiny,4,False,True,3.0,all_cl_accs,prototypes_sim,0.9982493085428924
64501,deit_base_distilled_patch16_224,tiny,4,False,True,3.0,all_cl_accs,entropy_ratio,0.3359754577806237
64502,deit_base_distilled_patch16_224,tiny,4,False,True,3.0,all_cl_accs,wass_dist,0.9997050203365545
64503,deit_base_distilled_patch16_224,tiny,4,False,True,3.0,all_cl_accs,subspace_overlap,0.9740891955532082
64505,deit_base_distilled_patch16_224,tiny,4,False,True,3.0,all_cl_accs,trace_overlap,-0.9619428727455049
64506,deit_base_distilled_patch16_224,tiny,4,False,True,3.0,all_cl_accs,max_logit_ratio,0.7261681140352497
64508,deit_base_distilled_patch16_224,tiny,4,False,True,3.0,all_cl_accs,max_prob_ratio,0.974585355020683
64509,deit_base_distilled_patch16_224,tiny,4,False,True,3.0,all_cl_accs,kl_div,0.961376250505446
64510,deit_base_distilled_patch16_224,tiny,4,False,True,3.0,all_fgts,prototypes_sim,-0.9924791229374852
64511,deit_base_distilled_patch16_224,tiny,4,False,True,3.0,all_fgts,entropy_ratio,-0.27549058072030164
64512,deit_base_distilled_patch16_224,tiny,4,False,True,3.0,all_fgts,wass_dist,-0.9961453909861621
64513,deit_base_distilled_patch16_224,tiny,4,False,True,3.0,all_fgts,subspace_overlap,-0.9577624890395614
64515,deit_base_distilled_patch16_224,tiny,4,False,True,3.0,all_fgts,trace_overlap,0.9426507845746208
64516,deit_base_distilled_patch16_224,tiny,4,False,True,3.0,all_fgts,max_logit_ratio,-0.7683586202698802
64518,deit_base_distilled_patch16_224,tiny,4,False,True,3.0,all_fgts,max_prob_ratio,-0.9868432002796265
64519,deit_base_distilled_patch16_224,tiny,4,False,True,3.0,all_fgts,kl_div,-0.9419591412152426
64530,deit_base_distilled_patch16_224,tiny,4,False,True,4.0,all_cl_accs,prototypes_sim,-0.6587832777562056
64531,deit_base_distilled_patch16_224,tiny,4,False,True,4.0,all_cl_accs,entropy_ratio,-0.9989339569163969
64532,deit_base_distilled_patch16_224,tiny,4,False,True,4.0,all_cl_accs,wass_dist,0.12677109713340814
64533,deit_base_distilled_patch16_224,tiny,4,False,True,4.0,all_cl_accs,subspace_overlap,0.002028957499696606
64535,deit_base_distilled_patch16_224,tiny,4,False,True,4.0,all_cl_accs,trace_overlap,-0.9998927021891152
64536,deit_base_distilled_patch16_224,tiny,4,False,True,4.0,all_cl_accs,max_logit_ratio,-0.8586150496426033
64538,deit_base_distilled_patch16_224,tiny,4,False,True,4.0,all_cl_accs,max_prob_ratio,0.11983740137572903
64539,deit_base_distilled_patch16_224,tiny,4,False,True,4.0,all_cl_accs,kl_div,0.1435460567279716
64540,deit_base_distilled_patch16_224,tiny,4,False,True,4.0,all_fgts,prototypes_sim,-0.7970395790454315
64541,deit_base_distilled_patch16_224,tiny,4,False,True,4.0,all_fgts,entropy_ratio,-0.11669345036322692
64542,deit_base_distilled_patch16_224,tiny,4,False,True,4.0,all_fgts,wass_dist,0.9984137823708213
64543,deit_base_distilled_patch16_224,tiny,4,False,True,4.0,all_fgts,subspace_overlap,-0.9973505033327797
64545,deit_base_distilled_patch16_224,tiny,4,False,True,4.0,all_fgts,trace_overlap,-0.0853266419954653
64546,deit_base_distilled_patch16_224,tiny,4,False,True,4.0,all_fgts,max_logit_ratio,-0.5720604941551956
64548,deit_base_distilled_patch16_224,tiny,4,False,True,4.0,all_fgts,max_prob_ratio,-0.9818324584664914
64549,deit_base_distilled_patch16_224,tiny,4,False,True,4.0,all_fgts,kl_div,0.9973175142408881
64920,deit_base_distilled_patch16_224,tiny,2,False,True,1.0,all_cl_accs,prototypes_sim,0.7791016554097568
64921,deit_base_distilled_patch16_224,tiny,2,False,True,1.0,all_cl_accs,entropy_ratio,-0.44872121974799356
64922,deit_base_distilled_patch16_224,tiny,2,False,True,1.0,all_cl_accs,wass_dist,-0.9364655227525799
64923,deit_base_distilled_patch16_224,tiny,2,False,True,1.0,all_cl_accs,subspace_overlap,0.9819805292883943
64925,deit_base_distilled_patch16_224,tiny,2,False,True,1.0,all_cl_accs,trace_overlap,-0.9781131424384378
64926,deit_base_distilled_patch16_224,tiny,2,False,True,1.0,all_cl_accs,max_logit_ratio,0.8857353432981611
64928,deit_base_distilled_patch16_224,tiny,2,False,True,1.0,all_cl_accs,max_prob_ratio,0.9036889591392314
64929,deit_base_distilled_patch16_224,tiny,2,False,True,1.0,all_cl_accs,kl_div,-0.9889916981234449
64930,deit_base_distilled_patch16_224,tiny,2,False,True,1.0,all_fgts,prototypes_sim,-0.6465902196456151
64931,deit_base_distilled_patch16_224,tiny,2,False,True,1.0,all_fgts,entropy_ratio,0.27174751528815233
64932,deit_base_distilled_patch16_224,tiny,2,False,True,1.0,all_fgts,wass_dist,0.9858782085069248
64933,deit_base_distilled_patch16_224,tiny,2,False,True,1.0,all_fgts,subspace_overlap,-0.9999999999999999
64935,deit_base_distilled_patch16_224,tiny,2,False,True,1.0,all_fgts,trace_overlap,0.9211658459971882
